20180426,10:35:26,02_LeiaLoftWifiStream,38000,40,38,40,40,426,257000000
20180426,10:36:26,02_LeiaLoftWifiStream,38000,41,38,41,41,432,257000000
20180426,10:37:26,02_LeiaLoftWifiStream,38000,41,39,41,40,438,257000000
20180426,10:38:27,02_LeiaLoftWifiStream,38000,41,39,42,41,442,257000000
20180426,10:39:27,02_LeiaLoftWifiStream,38000,41,39,41,41,438,257000000
20180426,10:40:28,02_LeiaLoftWifiStream,38000,42,40,42,41,438,257000000
20180426,10:41:28,02_LeiaLoftWifiStream,38000,41,40,41,41,429,257000000
20180426,10:42:29,02_LeiaLoftWifiStream,39000,42,40,42,42,451,257000000
20180426,10:43:29,02_LeiaLoftWifiStream,39000,42,40,42,42,448,257000000
20180426,10:44:29,02_LeiaLoftWifiStream,39000,42,40,42,42,451,257000000
20180426,10:45:30,02_LeiaLoftWifiStream,39000,42,40,43,42,448,257000000
20180426,10:46:30,02_LeiaLoftWifiStream,39000,42,40,42,42,445,257000000
20180426,10:47:31,02_LeiaLoftWifiStream,39000,43,40,43,43,461,257000000
20180426,10:48:31,02_LeiaLoftWifiStream,39000,43,41,43,43,454,257000000
20180426,10:49:31,02_LeiaLoftWifiStream,39000,43,41,43,43,451,257000000
20180426,10:50:32,02_LeiaLoftWifiStream,39000,43,41,43,43,451,257000000
20180426,10:51:32,02_LeiaLoftWifiStream,39000,43,41,43,42,461,257000000
20180426,10:52:33,02_LeiaLoftWifiStream,40000,43,41,43,43,454,257000000
